date, pm25, pm10, o3, no2, so2, co
2022/12/14, 138, 58, 4, 23, 4, 
2022/12/15, 153, 57, 9, 18, 2, 
2022/12/16, 155, 26, 12, 9, , 
2022/12/17, 85, 32, 11, 13, 1, 
2022/12/18, 96, 39, 11, 16, 5, 
2022/12/19, 108, 26, 10, 16, 6, 
2022/12/20, 85, 25, 6, 17, 8, 
2022/12/21, 82, 20, 7, 16, 9, 
2022/12/22, 69, 22, 6, 16, 10, 
2022/12/23, 75, 26, 10, 13, 9, 
2022/12/24, 82, 27, 13, 10, 7, 
2022/12/25, 81, 13, 15, 8, 9, 
2022/12/26, 52, 9, 20, 8, 8, 
2022/12/27, 35, 12, 13, 12, 7, 
2022/12/28, 50, 9, 14, 13, 4, 
2022/12/29, 37, 12, 15, 13, 3, 
2022/12/30, 42, 8, 15, 10, 3, 
2022/12/31, 32, 14, 15, 10, 3, 
2023/1/1, 44, 17, 12, 14, 3, 
2022/7/1, 63, 10, 29, 7, , 
2022/7/2, 27, 13, 35, 9, 1, 
2022/7/3, 40, 17, 39, 10, 1, 
2022/7/4, 43, 14, 36, 8, 1, 
2022/7/5, 33, 12, 23, 9, 2, 
2022/7/6, 30, 11, 27, 9, 2, 
2022/7/7, 27, 17, 17, 9, 1, 
2022/7/8, 43, 9, 20, 7, 1, 
2022/7/9, 27, 8, 18, 7, 2, 
2022/7/10, 24, 7, 16, 8, 2, 
2022/7/11, 19, 7, 23, 7, 2, 
2022/7/12, 16, 9, 33, 10, 3, 
2022/7/13, 20, 13, 26, 9, 3, 
2022/7/14, 28, 11, 23, 11, 2, 
2022/7/15, 22, 9, 20, 9, 2, 
2022/7/16, 21, 8, 24, 8, 1, 
2022/7/17, 22, 14, 31, 13, 1, 
2022/7/18, 31, 19, 41, 14, 2, 
2022/7/19, 33, 24, 56, 12, 3, 
2022/7/20, 42, 23, 48, 9, 3, 
2022/7/21, 39, 16, 38, 9, 3, 
2022/7/22, 47, 17, 25, 12, 3, 
2022/7/23, 54, 10, 30, 10, 3, 
2022/7/24, 30, 15, 43, 10, 4, 
2022/7/25, 31, 15, 32, 10, 4, 
2022/7/26, 33, 11, 25, 10, 4, 
2022/7/27, 24, 15, 31, 13, 3, 
