date, pm25, pm10, o3, no2, so2
2019/5/8, , 17, 31, 5, 4
2019/5/9, , 18, 35, 1, 
2019/5/10, , 15, 39, 2, 
2019/5/11, , 19, 40, 2, 
2019/5/12, , 16, 31, 1, 
2019/5/13, , 14, 30, 1, 
2019/5/14, , 8, 9, 2, 
2019/5/15, , 13, 19, 2, 
2019/5/16, , 13, 33, 2, 2
2019/5/17, , 15, 39, 2, 1
2019/5/18, , 13, 38, 2, 2
2019/5/19, , 15, 38, 4, 3
2019/5/20, , 15, 31, 2, 2
2019/5/21, , 11, 26, 2, 
2019/5/22, , 8, 18, 2, 
2019/5/23, , 8, 17, 2, 
2019/5/24, , 13, 47, 1, 
2019/5/25, , 21, 42, 2, 1
2019/5/26, , 20, 38, 4, 10
2019/5/27, , 19, 35, 3, 5
2019/5/28, , 15, 21, , 
2019/5/29, , 10, 20, 1, 
2019/5/30, , 12, 38, 1, 
2019/5/31, , 16, 40, 1, 
2019/6/1, , 18, 39, , 
2019/6/2, , 15, 41, 1, 
2019/6/3, , 14, 41, 2, 
2019/6/4, , 20, 33, 2, 1
2019/6/5, , 15, 39, 2, 1
2019/6/6, , 13, 37, 2, 2
2019/6/7, , 17, 41, 2, 1
2019/6/8, , 17, 36, , 
2019/6/11, , 22, 37, 5, 2
2019/6/12, , 21, 40, 5, 2
2019/6/13, , 21, 49, 3, 
2019/6/14, , 28, 40, 4, 1
2019/6/15, , 29, 43, 1, 
2019/6/16, , 24, 29, 1, 
2019/6/17, , 15, 30, 1, 
2019/6/18, , 23, 32, 3, 2
2019/6/19, , 23, 35, 1, 3
2019/6/20, , 14, 38, 1, 1
2019/6/21, , 14, 35, 1, 
2019/6/22, , 16, 33, , 
2019/6/23, , 13, 33, , 
2019/6/24, , 13, 39, 1, 1
2019/6/25, , 27, 45, 1, 2
2019/6/26, , 23, 46, 1, 
2019/6/27, , 26, 31, , 
2019/6/28, , 13, 37, 1, 
2019/6/29, , 20, 41, 1, 1
2019/6/30, , 21, 42, 3, 7
2019/1/1, , 20, 27, 2, 1
2019/1/2, , 8, 28, 2, 2
2019/1/3, , 13, 26, 3, 3
2019/1/4, , 18, 23, 6, 4
2019/1/5, , 25, 26, 1, 1
2019/1/6, , 13, 19, 8, 4
2019/1/7, , 38, 20, 8, 8
2019/1/8, , 40, 15, 13, 20
2019/1/9, , 32, 15, 11, 8
2019/1/10, , 63, 15, 12, 9
2019/1/11, , 73, 19, 12, 14
2019/1/12, , 46, 17, 8, 11
2019/1/13, , 19, 30, 2, 1
2019/1/14, , 9, 28, 3, 2
2019/1/15, , 13, 20, 5, 3
2019/1/16, , 17, 21, 9, 10
2019/1/17, , 23, 26, 5, 3
2019/1/18, , 16, 23, 10, 7
2019/1/19, , 44, 19, 14, 10
2019/1/20, , 91, 17, 11, 8
2019/1/21, , 71, 15, 21, 14
2019/1/22, , 107, 21, 9, 5
2019/1/23, , 51, 21, 5, 6
2019/1/24, , 29, 22, 6, 9
2019/1/25, , 39, 16, 12, 9
2019/1/26, , 53, 25, 11, 11
2019/1/27, , 35, 27, 9, 7
2019/1/28, , 26, 13, 12, 5
2019/1/29, , 47, 9, 14, 6
2019/1/30, , 57, 15, 11, 3
2019/1/31, , 70, 23, 8, 8
2019/2/1, , 29, 27, 7, 7
2019/2/2, , 15, 28, 7, 6
2019/2/3, , 24, 13, 5, 2
2019/2/4, , 19, 18, 7, 3
2019/2/5, , 35, 25, 7, 4
2019/2/6, , 42, 28, 9, 7
2019/2/7, , 36, 22, 11, 7
2019/2/8, , 43, 24, 8, 11
2019/2/9, , 30, 27, 6, 10
2019/2/10, , 30, 24, 5, 6
2019/2/11, , 15, 26, 2, 2
2019/2/12, , 14, 27, 3, 2
2019/2/13, , 16, 22, 5, 3
2019/2/14, , 22, 23, 7, 2
2019/2/15, , 34, 25, 10, 5
2019/2/16, , 52, 24, 9, 7
2019/2/17, , 57, 24, 12, 8
2019/2/18, , 62, 27, 15, 14
2019/2/19, , 61, 26, 5, 3
2019/2/20, , 30, 31, 3, 2
2019/2/21, , 23, 31, 1, 1
2019/2/22, , 12, 30, 2, 3
2019/2/23, , 24, 27, 5, 5
2019/2/24, , 39, 27, 6, 5
2019/2/25, , 36, 31, 4, 2
2019/2/26, , 25, 29, 5, 2
2019/2/27, , 29, 33, 8, 2
2019/2/28, , 43, 28, 6, 
2019/3/1, , 34, 31, 5, 1
2019/3/2, , 36, 30, 7, 3
2019/3/3, , 43, 33, 5, 5
2019/3/4, , 32, 34, 3, 1
2019/3/5, , 16, 33, 3, 3
2019/3/6, , 14, 28, 7, 9
2019/3/7, , 21, 35, 3, 2
2019/3/8, , 23, 35, 2, 2
2019/3/9, , 15, 38, 1, 1
2019/3/10, , 8, 33, 2, 1
2019/3/11, , 12, 32, 3, 2
2019/3/12, , 25, 26, 7, 8
2019/3/13, , 22, 31, 6, 7
2019/3/14, , 19, 31, 2, 2
2019/3/15, , 14, 35, 2, 1
2019/3/16, , 19, 35, 7, 8
2019/3/17, , 26, 33, 5, 4
2019/3/18, , 21, 31, 5, 2
2019/3/19, , 31, 32, 5, 2
2019/3/20, , 46, 31, 6, 3
2019/3/21, , 42, 23, 6, 2
2019/3/22, , 37, 35, 6, 2
2019/3/23, , 37, 30, 7, 3
2019/3/24, , 47, 31, 3, 1
2019/3/25, , 23, 34, 2, 
2019/3/26, , 17, 33, 4, 2
2019/3/27, , 21, 23, 7, 2
2019/3/28, , 41, 35, 8, 2
2019/3/29, , 47, 38, 7, 2
2019/3/30, , 53, 47, 5, 2
2019/3/31, , 40, 39, 1, 
2018/10/1, , 21, 19, 4, 2
2018/10/2, , 19, 26, 2, 1
2018/10/3, , 11, 25, 3, 2
2018/10/4, , 18, 26, 7, 5
2018/10/5, , 22, 33, 9, 10
2018/10/6, , 22, 32, 7, 6
2018/10/7, , 28, 20, 4, 1
2018/10/8, , 15, 22, 5, 2
2018/10/9, , 29, 25, 8, 3
2018/10/10, , 33, 23, 7, 3
2018/10/11, , 31, 29, 6, 2
2018/10/12, , 32, 24, 7, 4
2018/10/13, , 39, 30, 5, 4
2018/10/14, , 29, 30, 8, 4
2018/10/15, , 29, 31, 8, 4
2018/10/16, , 38, 33, 8, 2
2018/10/17, , 45, 27, 9, 3
2018/10/18, , 59, 18, 10, 2
2018/10/19, , 69, 20, 4, 1
2018/10/20, , 49, 20, 3, 
2018/10/21, , 17, 12, 7, 1
2018/10/22, , 31, 26, 3, 1
2018/10/23, , 15, 30, 1, 1
2018/10/24, , 8, 27, 2, 1
2018/10/25, , 11, 29, 5, 4
2018/10/26, , 14, 17, 8, 8
2018/10/27, , 26, 15, 5, 1
2018/10/28, , 22, 23, 7, 8
2018/10/29, , 15, 26, 4, 4
2018/10/30, , 23, 30, 9, 2
2018/10/31, , 18, 30, 7, 2
2018/11/1, , 36, 21, 7, 3
2018/11/2, , 38, 17, 7, 1
2018/11/3, , 37, 9, 5, 
2018/11/4, , 24, 27, 8, 2
2018/11/5, , 22, 35, 10, 1
2018/11/6, , 36, 32, 9, 3
2018/11/7, , 36, 28, 7, 1
2018/11/8, , 41, 27, 9, 2
2018/11/9, , 47, 28, 5, 5
2018/11/10, , 33, 31, 7, 9
2018/11/11, , 35, 35, 6, 5
2018/11/12, , 36, 34, 8, 9
2018/11/13, , 42, 23, 4, 1
2018/11/14, , 14, 19, 4, 
2018/11/15, , 16, 16, 4, 1
2018/11/16, , 15, 22, 5, 2
2018/11/17, , 30, 19, 8, 4
2018/11/18, , 49, 16, 8, 3
2018/11/19, , 36, 19, 7, 3
2018/11/20, , 29, 20, 6, 3
2018/11/21, , 21, 19, 6, 2
2018/11/22, , 33, 10, 8, 3
2018/11/23, , 44, 14, 7, 10
2018/11/24, , 14, 12, 6, 4
2018/11/25, , 21, 15, 4, 1
2018/11/26, , 11, 21, 3, 1
2018/11/27, , 18, 22, 6, 2
