date, pm25, pm10, o3, no2, so2, co
2018/4/6, , 17, 36, 6, 2, 4
2018/4/7, , 33, 43, 12, 4, 6
2018/4/8, , 19, 42, 5, 2, 4
2018/4/9, , 19, 45, 10, 2, 4
2018/4/10, , 37, 46, 10, 1, 4
2018/4/11, , 23, 30, 5, 1, 3
2018/4/12, , 21, 34, 5, 1, 3
2018/4/13, , 21, 39, 6, 1, 1
2018/4/14, , 15, 39, 6, 1, 1
2018/4/15, , 17, 44, 8, 1, 1
2018/4/16, , 18, 29, 12, 1, 3
2018/4/17, , 12, 35, 4, 1, 1
2018/4/18, , 8, 44, 5, , 1
2018/4/19, , 9, 40, 4, , 
2018/4/20, , 10, 43, 7, 1, 1
2018/4/21, , 12, 45, 4, 1, 
2018/4/22, , 9, 43, 4, 1, 
2018/4/23, , 13, 43, 7, 1, 1
2018/4/24, , 15, 36, 3, , 1
2018/4/25, , 18, 28, 5, , 1
2018/4/26, , 8, 35, 3, , 
2018/4/27, , 10, 30, 6, , 1
2018/4/28, , 13, 46, 9, 1, 2
2018/4/29, , 20, 53, 5, 1, 2
2018/4/30, , 15, 46, 4, 1, 2
2018/5/1, , 8, 42, 3, 1, 1
2018/5/2, , 8, 37, 5, , 1
2018/5/3, , 14, 42, 3, 1, 1
2018/5/4, , 10, 41, 2, , 
2018/5/5, , 8, 43, 3, , 1
2018/5/6, , 9, 42, 3, , 1
2018/5/7, , 10, 35, 5, , 1
2018/5/8, , 11, 43, 4, , 1
2018/5/9, , 12, 47, 5, , 1
2018/5/10, , 12, 42, 5, 1, 2
2018/5/11, , 12, 47, 6, 1, 2
2018/5/12, , 9, 47, 5, 1, 2
2018/5/13, , 7, 47, 4, 1, 1
2018/5/14, , 12, 45, 6, 1, 1
2018/1/5, , 12, 19, 9, 2, 6
2018/1/6, , 38, 23, 7, 4, 7
2018/1/7, , 50, 13, 15, 9, 16
2018/1/8, , 85, 16, 15, 6, 6
2018/1/9, , 48, 14, 11, 7, 5
2018/1/10, , 32, 11, 7, 4, 4
2018/1/11, , 30, 18, 5, 2, 3
2018/1/12, , 26, 24, 5, 2, 3
2018/1/13, , 20, 19, 3, 2, 4
2018/1/14, , 22, 18, 6, 4, 5
2018/1/15, , 32, 12, 10, 4, 6
2018/1/16, , 46, 23, 7, 3, 6
2018/1/17, , 30, 23, 7, 2, 5
2018/1/18, , 21, 22, 6, 3, 6
2018/1/19, , 26, 14, 10, 3, 8
2018/1/20, , 51, 22, 6, 4, 7
2018/1/21, , 51, 26, 9, 3, 7
2018/1/22, , 39, 17, 13, 6, 8
2018/1/23, , 53, 10, 11, 5, 9
2018/1/24, , 52, 14, 11, 5, 9
2018/1/25, , 39, 12, 16, 8, 12
2018/1/26, , 61, 10, 11, 6, 11
2018/1/27, , 56, 22, 3, 3, 6
2018/1/28, , 21, 24, 3, 2, 3
2018/1/29, , 11, 30, 3, 2, 2
2018/1/30, , 15, 22, 6, 2, 2
2018/1/31, , 22, 26, 8, 2, 3
2018/2/1, , 23, 13, 11, 3, 5
2018/2/2, , 44, 8, 13, 5, 7
2018/2/3, , 59, 25, 5, 4, 4
2018/2/4, , 37, 28, 6, 3, 4
2018/2/5, , 24, 21, 9, 3, 5
2018/2/6, , 35, 15, 17, 5, 7
2018/2/7, , 66, 20, 12, 4, 8
2018/2/8, , 78, 18, 9, 2, 5
2018/2/9, , 62, 20, 6, 1, 3
2018/2/10, , 56, 22, 8, 3, 5
2018/2/11, , 68, 19, 8, 2, 4
2018/2/12, , 45, 23, 8, 2, 4
2018/2/13, , 39, 18, 7, 1, 5
2018/2/14, , 58, 24, 9, 1, 4
2018/2/15, , 36, 20, 8, 1, 5
2018/2/16, , 46, 21, 6, 3, 6
2018/2/17, , 35, 25, 7, 5, 7
2018/2/18, , 45, 19, 14, 4, 6
2018/2/19, , 40, 26, 9, 2, 6
2018/2/20, , 46, 29, 6, , 4
2018/2/21, , 23, 28, 5, , 5
2018/2/22, , 26, 28, 9, 3, 8
2018/2/23, , 51, 32, 3, 2, 5
2018/2/24, , 19, 30, 5, 1, 6
2018/2/25, , 24, 30, 9, 1, 6
2018/2/26, , 29, 30, 7, 1, 8
2018/2/27, , 43, 28, 4, 1, 5
2018/2/28, , 22, 25, 8, 1, 6
2018/3/1, , 28, 24, 11, 3, 8
2018/3/2, , 43, 32, 8, 3, 10
2018/3/3, , 50, 32, 15, 7, 13
2018/3/4, , 69, 29, 17, 9, 12
2018/3/5, , 77, 33, 16, 9, 12
2018/3/6, , 72, 22, 13, 4, 12
2018/3/7, , 68, 24, 8, 3, 10
2018/3/8, , 47, 27, 6, 3, 8
2018/3/9, , 26, 24, 11, 3, 10
2018/3/10, , 41, 33, 9, 5, 10
2018/3/11, , 47, 23, 10, 3, 6
2018/3/12, , 33, 23, 4, 1, 2
2018/3/13, , 22, 23, 5, , 3
2018/3/14, , 25, 32, 4, 1, 2
2018/3/15, , 14, 30, 2, , 1
2018/3/16, , 7, 33, 2, , 1
2018/3/17, , 7, 36, 2, , 1
2018/3/18, , 8, 33, 10, 2, 5
2018/3/19, , 26, 34, 9, 7, 12
2018/3/20, , 83, 35, 5, 3, 3
2018/3/21, , 21, 23, 6, 2, 3
2018/3/22, , 25, 14, 10, 2, 5
2018/3/23, , 58, 22, 12, 4, 7
2018/3/24, , 75, 43, 14, 5, 7
2018/3/25, , 67, 30, 11, 4, 6
2018/3/26, , 49, 33, 6, 1, 3
2018/3/28, , 17, 25, 9, 2, 4
2018/3/29, , 24, 33, 6, 2, 4
2018/3/30, , 18, 30, 4, 1, 4
2018/3/31, , 20, 23, 3, 1, 4
2016/4/1, , 17, 30, 7, 2, 3
2016/4/2, , 23, 32, 8, 4, 4
2016/4/3, , 30, 7, 13, 4, 5
2016/4/4, , 37, , , , 
2016/1/4, , 49, 8, 5, 9, 16
2016/1/5, , 52, 9, 3, 5, 16
2016/1/6, , 56, 7, 3, 4, 16
2016/1/7, , 49, , , , 
2016/1/13, , 45, , , , 
2016/2/3, , 18, 25, 2, 3, 4
2016/2/4, , 28, 25, 3, 5, 3
2016/2/15, , 85, 22, 5, 5, 4
2016/2/16, , 40, 17, 8, 3, 7
2016/2/17, , 46, 8, 8, 3, 7
2016/2/18, , 48, 14, 8, 3, 6
2016/2/19, , 53, 19, 5, 1, 7
2016/2/20, , 41, 24, 4, 1, 6
2016/2/21, , 11, 27, 4, 1, 7
2016/2/22, , 13, 27, 2, , 5
2016/2/23, , 9, , , , 
2016/2/29, , 51, 21, 7, 4, 8
2016/3/1, , 43, 16, 9, 2, 9
2016/3/2, , 58, 8, 9, 2, 11
2016/3/3, , 68, 6, 8, 3, 12
2016/3/14, , 34, 20, 6, 2, 10
2016/3/15, , 25, 26, 7, 3, 11
2016/3/16, , 33, 25, 5, 2, 11
2016/3/17, , 33, 24, 4, 3, 10
2016/3/18, , 27, 25, 5, 3, 11
2016/3/19, , 16, 21, 4, 5, 11
2016/3/20, , 33, 20, 4, 1, 12
2016/3/21, , 20, 25, 6, 2, 11
2016/3/22, , 24, 23, 12, 5, 14
2016/3/23, , 46, 26, 11, 6, 14
2016/3/24, , 43, 26, 7, 4, 13
2016/3/25, , 36, 26, 5, 3, 13
2016/3/26, , 39, 31, 7, 2, 14
2016/3/27, , 45, 28, 6, 3, 14
2016/3/28, , 41, 27, 6, 2, 7
2016/3/29, , 19, 21, 8, 1, 6
2016/3/30, , 18, 29, 7, 2, 5
2016/3/31, , 25, 31, 6, 2, 2
2015/10/1, , 13, 29, 6, 2, 4
2015/10/2, , 22, 37, 6, 5, 4
2015/10/3, , 28, 35, 4, 3, 5
2015/10/4, , 22, 33, 4, 1, 5
2015/10/5, , 32, 23, 3, 1, 5
2015/10/6, , 41, 22, 3, 3, 4
2015/10/7, , 7, 25, 3, 4, 4
2015/10/8, , 7, 25, 3, 3, 5
2015/10/9, , 12, 27, 2, 3, 6
2015/10/10, , 18, 28, 1, 1, 6
2015/10/11, , 14, 21, 1, 1, 6
2015/10/12, , 13, 19, 2, 1, 8
2015/10/13, , 26, 19, 4, 3, 9
2015/10/14, , 48, 29, 3, 3, 9
2015/10/15, , 34, 23, 3, 2, 10
2015/10/16, , 37, 12, 5, 3, 12
2015/10/17, , 47, 8, 5, 1, 13
2015/10/18, , 33, 7, 7, 1, 12
2015/10/19, , 35, 4, 6, 1, 13
2015/10/20, , 41, 14, 4, 1, 11
2015/10/21, , 49, 13, 6, 2, 11
2015/10/22, , 30, 21, 3, 1, 10
2015/10/23, , 17, 19, 3, 1, 10
2015/10/24, , 20, 10, 4, 2, 12
2015/10/25, , 43, 21, 5, 1, 11
2015/10/26, , 18, 17, 8, 3, 14
2015/10/27, , 36, 17, 9, 3, 13
2015/10/28, , 34, 13, 5, 3, 13
2015/10/29, , 30, 9, 8, 5, 14
2015/10/30, , 56, 15, 6, 2, 15
2015/10/31, , 59, 22, 7, 5, 16
2015/11/1, , 52, 16, 8, 4, 15
2015/11/2, , 38, 6, 8, 3, 18
2015/11/3, , 51, 7, 10, 1, 19
2015/11/4, , 63, 13, 6, 3, 17
2015/11/5, , 62, 7, 8, 4, 18
2015/11/6, , 67, 4, 8, 4, 23
2015/11/7, , 84, 25, 2, 3, 17
2015/11/8, , 14, 16, 4, 2, 17
2015/11/9, , 15, 19, 2, 1, 17
2015/11/10, , 7, , , , 
2015/11/12, , 10, 12, 6, 2, 16
2015/11/13, , 26, 26, 3, 1, 15
2015/11/14, , 9, 22, 3, 2, 17
2015/11/15, , 15, 14, 5, 2, 17
2015/11/16, , 26, 8, 7, 3, 8
2015/11/17, , 20, 25, 3, 1, 2
2015/11/18, , 8, 23, 3, 1, 1
2015/12/5, , 17, 21, 3, 3, 6
2015/12/6, , 9, 21, 3, 1, 7
2015/12/7, , 12, 10, 8, 3, 10
2015/12/8, , 35, 7, 7, 3, 10
2015/12/9, , 45, 14, 7, 3, 8
2015/12/10, , 27, 11, 8, 5, 9
2015/12/11, , 36, 21, 3, 2, 8
2015/12/12, , 9, 20, 2, 2, 8
2015/12/13, , 11, 23, 5, 3, 9
2015/12/14, , 13, 14, 7, 5, 11
2015/12/15, , 42, 7, 7, 4, 12
2015/12/16, , 52, 4, 10, 5, 12
2015/12/17, , 46, 8, 6, 2, 11
2015/12/18, , 26, 10, 5, 3, 11
2015/12/19, , 23, 8, 6, 4, 12
2015/12/20, , 37, 8, 7, 4, 13
2015/12/21, , 22, 24, 4, 2, 10
2015/12/22, , 10, 19, 4, 3, 10
2015/12/23, , 6, 13, 5, 2, 12
2015/12/24, , 27, 22, 4, 3, 12
2015/12/25, , 28, 21, 2, 2, 11
2015/12/26, , 9, 18, 3, 2, 11
2015/12/27, , 10, 22, 2, 1, 11
2015/12/28, , 6, 20, 2, 2, 11
2015/12/29, , 8, 18, 2, 4, 11
2015/12/30, , 19, , , , 
2016/1/3, , 32, 9, 6, 10, 15
2015/7/1, , 30, 36, 2, 1, 5
2015/7/2, , 32, 49, 2, 2, 5
2015/7/3, , 31, 62, 3, 2, 6
2015/7/4, , 33, 68, 2, 2, 6
2015/7/5, , 36, 50, 2, 2, 8
2015/7/6, , 48, 62, 3, 2, 10
