date, pm25, pm10, o3, no2, so2
2021/4/1, 63, 17, 23, 4, 9
2021/4/2, 51, 16, 24, 3, 11
2021/4/3, 58, 16, 21, 3, 13
2021/4/4, 57, 10, 28, 1, 13
2021/4/5, 35, 11, 23, 3, 13
2021/4/6, 42, 15, 23, 3, 13
2021/4/7, 54, 10, 21, 3, 13
2021/4/8, 40, 10, 27, 2, 13
2021/4/9, 34, 18, 36, 5, 15
2021/4/10, 44, 19, 37, 3, 13
2021/4/11, 49, 28, 31, 5, 8
2021/4/12, 61, 19, 15, 3, 
2021/4/13, 63, 7, 21, 2, 
2021/4/14, 31, 9, 13, 3, 
2021/4/15, 38, 6, 10, 4, 
2021/4/16, 26, 11, 17, 3, 
2021/4/17, 41, 22, 23, 3, 
2021/4/18, 70, 35, 7, 6, 
2021/4/19, 96, 22, 28, 3, 
2021/4/20, 58, 17, 32, 2, 1
2021/4/21, 53, 15, 25, 3, 1
2021/4/22, 52, 16, 25, 2, 2
2021/4/23, 50, 18, 27, 3, 2
2021/4/24, 55, 17, 27, 2, 2
2021/4/25, 55, 16, 25, 3, 1
2021/4/26, 46, 22, 28, 4, 
2021/4/27, 56, 31, 32, 4, 
2021/4/28, 75, 28, 19, 6, 
2021/4/29, 67, 18, 22, 5, 
2021/4/30, 51, 25, 14, 4, 1
2021/5/1, 74, 20, 23, 2, 
2021/5/2, 52, 9, 25, 2, 
2021/5/3, 32, 9, 32, 2, 1
2021/5/4, 27, 10, 33, 2, 2
2021/5/5, 19, 5, 24, 2, 1
2021/5/6, 16, 6, 32, 2, 5
2021/5/7, 19, 9, 31, 2, 6
2021/5/8, 29, 11, 37, 3, 7
2021/5/9, 33, 15, 36, 3, 7
2021/5/10, 28, 25, 35, 3, 7
2021/5/11, 39, 31, 36, 4, 10
2021/5/12, 43, 15, 33, 3, 9
2021/5/13, 23, 7, 24, 2, 9
2021/5/14, 16, 13, 33, 2, 8
2021/5/15, 41, 9, 27, 2, 8
2021/5/16, 29, 10, 30, 2, 8
2021/5/17, 26, 11, 25, 2, 9
2021/5/18, 37, 10, 28, 2, 6
2021/5/19, 30, 11, 35, 2, 3
2021/5/20, 32, , , , 
2021/1/4, 153, 18, 6, 6, 1
2021/1/5, 62, 25, 13, 6, 1
2021/1/6, 82, 25, 4, 7, 
2021/1/7, 80, 34, 10, 9, 1
2021/1/8, 100, 24, 10, 4, 
2021/1/9, 80, 21, 9, 4, 1
2021/1/10, 71, 26, 11, 5, 5
2021/1/11, 75, 29, 19, 5, 
2021/1/12, 85, 16, 19, 4, 1
2021/1/13, 60, 19, 18, 4, 1
2021/1/14, 66, 20, 20, 4, 1
2021/1/15, 68, 21, 20, 3, 1
2021/1/16, 71, 31, 20, 3, 1
2021/1/17, 98, 49, 14, 7, 3
2021/1/18, 128, 47, 15, 8, 3
2021/1/19, 123, 15, 22, 4, 2
2021/1/20, 59, 9, 23, 2, 1
2021/1/21, 35, 8, 23, 1, 1
2021/1/22, 27, 30, 19, 11, 3
2021/1/23, 85, 15, 17, 4, 2
2021/1/24, 51, 17, 15, 4, 2
2021/1/25, 61, 15, 19, 4, 2
2021/1/26, 58, 24, 16, 5, 4
2021/1/27, 79, 18, 21, 5, 5
2021/1/28, 63, 27, 19, 9, 6
2021/1/29, 80, 35, 16, 7, 6
2021/1/30, 106, 35, 21, 6, 7
2021/1/31, 98, 51, 11, 10, 6
2021/2/1, 136, 26, 15, 8, 2
2021/2/2, 81, 7, 15, 4, 1
2021/2/3, 28, 11, 16, 3, 
2021/2/4, 45, 33, 15, 7, 1
2021/2/5, 96, 29, 17, 6, 3
2021/2/6, 86, 29, 16, 4, 2
2021/2/7, 84, 29, 14, 7, 4
2021/2/8, 87, 50, 24, 9, 6
2021/2/9, 136, 57, 25, 9, 4
2021/2/10, 153, 51, 22, 2, 2
2021/2/11, 130, 21, 24, , 2
2021/2/12, 67, 25, 26, 1, 3
2021/2/13, 80, 21, 25, , 2
2021/2/14, 71, 37, 21, 3, 4
2021/2/15, 109, 47, 28, 8, 4
2021/2/16, 127, 20, 24, 2, 4
2021/2/17, 68, 46, 23, 9, 8
2021/2/18, 130, 56, 26, 14, 8
2021/2/19, 145, 65, 25, 9, 4
2021/2/20, 140, 44, 25, 5, 3
2021/2/21, 123, 59, 28, 15, 5
2021/2/22, 153, 59, 22, 11, 5
2021/2/23, 147, 54, 20, 6, 4
2021/2/24, 134, 51, 21, 5, 3
2021/2/25, 119, 50, 27, 6, 4
2021/2/26, 105, 12, 20, , 3
2021/2/27, 47, 17, 21, , 3
2021/2/28, 60, 28, 15, 5, 1
2021/3/1, 88, 28, 21, 5, 1
2021/3/2, 83, 50, 22, 8, 1
2021/3/3, 126, 36, 26, 6, 1
2021/3/4, 91, 28, 16, 6, 1
2021/3/5, 89, 21, 22, 4, 1
2021/3/6, 64, 23, 22, 13, 
2021/3/7, 71, 23, 17, 8, 
2021/3/8, 70, 40, 22, 8, 2
2021/3/9, 101, 36, 18, 7, 3
2021/3/10, 96, 29, 31, 3, 1
2021/3/11, 85, 20, 26, 4, 2
2021/3/12, 63, 15, 26, 2, 1
2021/3/13, 48, 19, 24, 3, 2
2021/3/14, 64, 23, 17, 5, 1
2021/3/15, 73, 24, 22, 4, 
2021/3/16, 72, 21, 18, 3, 
2021/3/17, 68, 16, 21, 3, 
2021/3/18, 54, 34, 21, 6, 2
2021/3/19, 98, 30, 17, 4, 2
2021/3/20, 93, 24, 28, 2, 3
2021/3/21, 77, 15, 26, 3, 3
2021/3/22, 53, 23, 21, 4, 4
2021/3/23, 70, 32, 28, 5, 3
2021/3/24, 77, 41, 21, 6, 4
2021/3/25, 107, 56, 26, 8, 5
2021/3/26, 135, 43, 23, 6, 5
2021/3/27, 108, 14, 18, 7, 7
2021/3/28, 44, 28, 26, 4, 7
2021/3/29, 81, 24, 14, 5, 7
2021/3/30, 74, 28, 18, 5, 7
2021/3/31, 76, 24, 30, 3, 9
2020/10/19, 55, 13, 26, 2, 
2020/10/20, 44, 10, 31, 1, 1
2020/10/21, 32, 16, 35, 3, 2
2020/10/22, 43, 14, 12, 1, 
2020/10/23, 48, , , , 
2020/10/28, 159, 24, 10, 4, 
2020/10/29, 69, 23, 11, 5, 
2020/10/30, 67, 22, 15, 3, 
2020/10/31, 67, 46, 9, 4, 
2020/11/1, 111, 14, 14, 3, 
2020/11/2, 41, 11, 8, 3, 
2020/11/3, 33, 9, 18, 1, 
2020/11/4, 33, 28, 15, 5, 
2020/11/5, 79, 19, 12, 4, 
2020/11/6, 63, 18, 11, 3, 
2020/11/7, 54, 31, 14, 3, 
2020/11/8, 84, 41, 6, 5, 1
2020/11/9, 103, 25, 11, 5, 2
2020/11/10, 77, 17, 7, 2, 1
2020/11/11, 58, 16, 7, 5, 1
2020/11/12, 50, 14, 12, 3, 
2020/11/13, 50, 10, 14, 2, 
2020/11/14, 38, 12, 14, 2, 
2020/11/15, 40, 33, 17, 6, 1
2020/11/16, 89, 35, 8, 6, 1
2020/11/17, 101, 40, 12, 8, 1
2020/11/18, 100, 11, 19, 2, 1
2020/11/19, 40, 13, 18, 3, 1
2020/11/20, 47, 27, 16, 5, 1
2020/11/21, 81, 11, 24, 1, 1
2020/11/22, 39, 13, 19, 3, 2
2020/11/23, 51, 18, 15, 5, 1
2020/11/24, 60, 28, 18, 6, 1
2020/11/25, 84, 42, 12, 8, 2
2020/11/26, 120, 16, 12, 4, 2
2020/11/27, 62, 17, 9, 5, 1
2020/11/28, 62, 26, 9, 4, 2
2020/11/29, 84, 38, 5, 7, 2
2020/11/30, 115, 31, 12, 6, 3
2020/12/1, 93, 41, 12, 8, 6
2020/12/2, 111, 36, 12, 7, 3
2020/12/3, 107, 41, 9, 9, 4
2020/12/4, 119, 31, 15, 7, 3
2020/12/5, 95, 15, 10, 3, 2
2020/12/6, 58, 19, 11, 4, 2
2020/12/7, 67, 28, 9, 5, 2
2020/12/8, 86, 27, 8, 5, 2
2020/12/9, 84, 27, 6, 7, 3
2020/12/10, 86, 41, 8, 7, 4
2020/12/11, 117, 23, 7, 6, 3
2020/12/12, 76, 24, 6, 4, 4
2020/12/13, 77, 19, 4, 5, 2
2020/12/14, 67, 28, 5, 4, 2
2020/12/15, 70, 50, 9, 8, 3
2020/12/16, 121, 50, 6, 7, 4
2020/12/17, 134, 27, 6, 5, 2
2020/12/18, 85, 41, 10, 6, 2
2020/12/19, 104, 32, 10, 4, 2
2020/12/20, 95, 32, 7, 6, 3
2020/12/21, 97, 18, 15, 4, 3
2020/12/22, 58, 13, 9, 5, 2
2020/12/23, 44, 18, 8, 5, 2
2020/12/24, 61, 12, 18, 3, 2
2020/12/25, 45, 14, 15, 3, 2
2020/12/26, 52, 30, 13, 7, 4
2020/12/27, 94, 15, 14, 4, 2
2020/12/28, 54, 13, 22, 4, 2
2020/12/29, 39, 45, 12, 14, 4
2020/12/30, 120, 45, 9, 8, 3
2020/12/31, 126, 41, 14, 7, 3
2021/1/1, 110, 59, 12, 15, 7
2021/1/2, 155, 48, 9, 8, 5
2021/1/3, 136, 56, 8, 11, 4
2020/7/1, 26, 17, 29, 4, 2
2020/7/2, 47, 13, 27, 2, 2
2020/7/3, 43, 15, 36, 2, 2
2020/7/4, 44, 10, 40, 1, 2
2020/7/5, 32, 9, 33, 1, 2
2020/7/6, 27, 8, 24, 2, 2
2020/7/7, 24, 10, 31, 2, 2
2020/7/8, 31, 9, 29, 1, 2
2020/7/9, 32, 11, 40, 3, 2
2020/7/10, 33, 8, 38, 2, 2
2020/7/11, 26, 5, 27, 1, 2
2020/7/12, 17, 7, 27, 1, 2
2020/7/13, 21, 10, 25, 2, 2
2020/7/14, 30, 8, 31, 1, 2
2020/7/15, 27, 12, 34, 2, 2
2020/7/16, 40, 16, 30, 2, 2
2020/7/17, 55, 15, 35, 2, 2
2020/7/18, 45, 11, 33, 1, 2
2020/7/19, 33, 12, 33, 1, 3
2020/7/20, 38, 16, 36, 2, 7
2020/7/21, 49, 12, 39, 2, 8
2020/7/22, 35, 12, 39, 2, 9
2020/7/23, 32, 15, 39, 2, 10
2020/7/24, 42, 17, 43, 1, 10
2020/7/25, 49, 18, 36, 2, 10
2020/7/26, 53, 16, 37, 2, 10
2020/7/27, 47, 12, 36, 2, 10
2020/7/28, 36, 10, 36, 2, 10
2020/7/29, 29, 13, 48, 2, 10
2020/7/30, 37, 16, 41, 2, 10
2020/7/31, 41, 11, 28, 1, 12
2020/8/1, 35, 9, 34, 1, 12
2020/8/2, 28, 13, 33, 2, 12
2020/8/3, 31, 18, 32, 3, 13
2020/8/4, 49, 12, 20, 2, 12
2020/8/5, 45, 19, 37, 3, 13
2020/8/6, 51, 22, 49, 3, 13
2020/8/7, 55, 21, 40, 3, 13
2020/8/8, 56, 16, 29, 1, 13
2020/8/9, 42, 19, 33, 2, 13
2020/8/10, 48, 13, 29, 2, 5
2020/8/11, 39, 13, 33, 1, 
2020/8/12, 36, 15, 36, 2, 
2020/8/13, 40, 18, 45, 2, 
2020/8/14, 47, 29, 24, 3, 1
2020/8/15, 65, 18, 39, 2, 
2020/8/16, 47, 19, 26, 3, 
2020/8/17, 54, 16, 27, 2, 
2020/8/18, 48, 18, 35, 2, 
2020/8/19, 58, 21, 36, 2, 
2020/8/20, 60, 15, 47, 1, 
2020/8/21, 44, 15, 40, 1, 
2020/8/22, 45, 12, 27, 1, 
2020/8/23, 42, 13, 40, 2, 1
2020/8/24, 40, 10, 33, 2, 2
2020/8/25, 34, 8, 39, 1, 2
2020/8/26, 21, 7, 29, 2, 2
2020/8/27, 17, 7, 33, 2, 2
2020/8/28, 20, 12, 37, 2, 3
2020/8/29, 34, 15, 42, 2, 7
2020/8/30, 38, 8, 36, 1, 7
2020/8/31, 20, 12, 17, 3, 7
2020/9/1, 44, 10, 18, 1, 6
2020/9/2, 29, 14, 28, 2, 8
2020/9/3, 38, 12, 38, 2, 7
2020/9/4, 39, 14, 28, 2, 7
2020/9/5, 43, 10, 29, 1, 7
2020/9/6, 37, 7, 24, 2, 7
2020/9/7, 26, 10, 30, 1, 3
2020/9/8, 34, 11, 35, 2, 
2020/9/9, 35, 12, 32, 3, 
2020/9/10, 42, 20, 33, 3, 2
2020/9/11, 51, 22, 35, 2, 
2020/9/12, 57, 14, 37, 1, 1
2020/9/13, 46, 16, 36, 2, 1
2020/9/14, 51, 26, 36, 3, 2
2020/9/15, 66, 24, 26, 2, 1
2020/9/16, 61, 15, 31, 2, 1
2020/9/17, 48, 8, 26, 2, 1
2020/9/18, 22, 15, 30, 2, 1
2020/9/19, 40, 20, 29, 4, 2
2020/9/20, 51, 16, 28, 2, 1
2020/9/21, 44, 19, 33, 2, 2
2020/9/22, 47, 21, 30, 3, 2
2020/9/23, 51, 19, 29, 4, 2
2020/9/24, 59, , 35, 3, 2
2020/4/1, 98, 30, 46, 20, 3
2020/4/2, 90, 26, 45, 19, 3
2020/4/3, 77, 35, 40, 20, 3
2020/4/4, 97, 35, 42, 20, 4
2020/4/5, 98, 41, 43, 22, 3
2020/4/6, 101, 43, 48, 21, 3
2020/4/7, 97, 40, 57, 20, 3
2020/4/8, 93, 35, 58, 19, 2
2020/4/9, 86, 19, 37, 16, 
2020/4/10, 50, 18, 41, 17, 
2020/4/11, 56, 20, 44, 20, 
2020/4/12, 58, 15, 48, 15, 
2020/4/13, 49, 12, 30, 13, 
2020/4/14, 39, 14, 37, 16, 
2020/4/15, 49, 15, 46, 22, 
2020/4/16, 45, 21, 44, 22, 
2020/4/17, 56, 19, 41, 22, 
2020/4/18, 50, 13, 38, 20, 1
2020/4/19, 42, 15, 34, 20, 
2020/4/20, 48, 20, 36, 19, 
2020/4/21, 59, 21, 40, 20, 
2020/4/22, 58, 22, 46, 19, 
2020/4/23, 57, 22, 51, 21, 
2020/4/24, 56, 20, 45, 17, 
2020/4/25, 56, 9, 40, 16, 
2020/4/26, 32, 15, 44, 11, 
2020/4/27, 45, 17, 46, 3, 
2020/4/28, 48, 13, 41, 2, 
2020/4/29, 41, 18, 29, 4, 
2020/4/30, 65, 14, 29, 2, 
2020/5/1, 50, 8, 34, 1, 
2020/5/2, 35, 13, 29, 2, 
2020/5/3, 52, 15, 28, 3, 
2020/5/4, 57, 12, 30, 2, 
2020/5/5, 49, 8, 34, 1, 1
2020/5/6, 36, 12, 38, 2, 2
2020/5/7, 44, 21, 45, 3, 2
2020/5/8, 65, 21, 59, 3, 2
2020/5/9, 65, 13, 51, 2, 2
2020/5/10, 44, 13, 47, 2, 3
2020/5/11, 34, 7, 29, 1, 3
2020/5/12, 24, 10, 35, 1, 3
2020/5/13, 38, 12, 31, 4, 3
2020/5/14, 49, 16, 26, 4, 3
2020/5/15, 61, 16, 44, 2, 3
2020/5/16, 57, 13, 43, 1, 3
2020/5/17, 52, 14, 50, 2, 1
2020/5/18, 48, 14, 46, 3, 
2020/5/19, 41, 9, 37, 2, 
2020/5/20, 31, 10, 36, 1, 
2020/5/21, 31, 10, 39, 2, 1
2020/5/22, 29, 12, 40, 2, 2
2020/5/23, 36, 8, 32, 1, 2
2020/5/24, 27, 10, 28, 2, 1
2020/5/25, 39, 9, 25, 2, 1
2020/5/26, 35, 9, 31, 2, 1
2020/5/27, 36, 9, 36, 2, 1
2020/5/28, 30, 8, 33, 1, 1
2020/5/29, 23, 5, 26, 1, 1
2020/5/30, 18, 4, 22, , 1
2020/5/31, 16, 9, 29, 1, 1
2020/6/1, 21, 9, 29, 1, 1
2020/6/2, 25, , , , 
2020/6/21, 29, 16, 28, 2, 1
2020/6/22, 52, 8, 21, 2, 1
2020/6/23, 29, 18, 19, 3, 1
2020/6/24, 56, 16, 31, 3, 1
2020/6/25, 47, 13, 29, 3, 1
2020/6/26, 37, 11, 37, 1, 1
2020/6/27, 36, 11, 39, 1, 1
2020/6/28, 35, 9, 39, 1, 1
2020/6/29, 29, 8, 37, 1, 1
2020/6/30, 27, 8, 37, 2, 2
2020/1/1, 65, 22, 26, 14, 1
2020/1/2, 70, 30, 22, 18, 1
2020/1/3, 91, 17, 21, 11, 1
2020/1/4, 60, 13, 29, 10, 1
2020/1/5, 45, 27, 20, 17, 1
2020/1/6, 85, 30, 24, 21, 1
2020/1/7, 91, 32, 26, 21, 1
2020/1/8, 95, 22, 24, 15, 1
2020/1/9, 74, 15, 29, 14, 1
