year,month,city,station_name,station_lat,station_lon,pm25,pm10,o3,no2,so2,co
2014,1,Gdańsk,"Gdansk Nowy Port, Gdansk, Poland",54.400833333333,18.6575,,16.70967741935484,,6.838709677419355,4.580645161290323,2.3870967741935485
2013,12,Gdańsk,"Gdansk Nowy Port, Gdansk, Poland",54.400833333333,18.6575,,,,5.0,5.0,3.0
2024,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,46.86363636363637,18.476190476190474,38.095238095238095,4.333333333333333,1.1428571428571428,1.5714285714285714
2024,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,51.333333333333336,17.233333333333334,35.666666666666664,5.0344827586206895,1.4333333333333333,1.7333333333333334
2024,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,65.35483870967742,23.129032258064516,24.64516129032258,5.766666666666667,1.5862068965517242,2.064516129032258
2024,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,50.793103448275865,15.379310344827585,21.79310344827586,5.777777777777778,1.1724137931034482,1.896551724137931
2024,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,47.903225806451616,12.580645161290322,25.322580645161292,3.6129032258064515,1.5483870967741935,2.6774193548387095
2023,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,53.12903225806452,16.258064516129032,18.258064516129032,5.586206896551724,2.032258064516129,2.7096774193548385
2023,11,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,51.233333333333334,14.166666666666666,17.233333333333334,5.466666666666667,1.3,2.533333333333333
2023,10,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,35.064516129032256,9.64516129032258,20.548387096774192,3.7,1.0434782608695652,2.7096774193548385
2023,9,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,50.43333333333333,16.133333333333333,32.8,6.666666666666667,1.3076923076923077,1.5666666666666667
2023,8,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,41.74193548387097,12.516129032258064,34.12903225806452,3.903225806451613,1.1612903225806452,1.0344827586206897
2023,7,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,39.193548387096776,11.35483870967742,34.25806451612903,3.7096774193548385,1.032258064516129,1.0
2023,6,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,45.9,18.033333333333335,38.666666666666664,3.2666666666666666,1.1538461538461537,1.4333333333333333
2023,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,48.774193548387096,23.225806451612904,34.516129032258064,5.935483870967742,2.0,1.3548387096774193
2023,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,53.833333333333336,18.7,35.766666666666666,4.931034482758621,1.44,1.206896551724138
2023,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,49.354838709677416,14.741935483870968,31.074074074074073,4.5,1.3333333333333333,3.806451612903226
2023,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,49.392857142857146,14.535714285714286,27.928571428571427,3.9615384615384617,1.4285714285714286,2.6785714285714284
2023,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,54.0,15.517241379310345,22.03448275862069,4.137931034482759,2.32,2.0
2022,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,71.58064516129032,21.64516129032258,17.733333333333334,6.064516129032258,3.5517241379310347,3.1481481481481484
2022,11,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,67.86666666666666,21.266666666666666,12.766666666666667,6.6,2.1666666666666665,3.3333333333333335
2022,10,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,55.58064516129032,18.0,19.741935483870968,5.419354838709677,2.1538461538461537,1.8387096774193548
2022,9,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,37.06666666666667,13.033333333333333,24.033333333333335,4.6,1.25,1.4333333333333333
2022,8,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,46.61290322580645,17.870967741935484,33.935483870967744,1.6774193548387097,1.1304347826086956,1.3793103448275863
2022,7,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,32.516129032258064,11.064516129032258,33.54838709677419,1.903225806451613,1.0666666666666667,1.3448275862068966
2022,6,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,45.46666666666667,16.3,35.833333333333336,2.533333333333333,1.0,2.6333333333333333
2022,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,40.58064516129032,16.451612903225808,35.61290322580645,2.6451612903225805,1.6818181818181819,1.6551724137931034
2022,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,44.833333333333336,16.866666666666667,36.03333333333333,2.6333333333333333,1.7,2.8666666666666667
2022,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,70.93548387096774,28.70967741935484,33.096774193548384,3.5806451612903225,2.3529411764705883,4.258064516129032
2022,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,44.857142857142854,13.285714285714286,27.5,2.3214285714285716,1.4642857142857142,2.2857142857142856
2022,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,47.45161290322581,14.0,25.333333333333332,2.3448275862068964,1.55,3.6451612903225805
2021,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,67.3225806451613,20.193548387096776,18.1,4.483870967741935,2.090909090909091,4.806451612903226
2021,11,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,58.96666666666667,17.333333333333332,17.366666666666667,5.0,1.5238095238095237,2.740740740740741
2021,10,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,56.87096774193548,19.838709677419356,21.419354838709676,5.225806451612903,1.2941176470588236,2.5806451612903225
2021,9,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,42.43333333333333,13.866666666666667,28.5,3.8333333333333335,1.125,1.4
2021,8,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,33.806451612903224,10.612903225806452,29.64516129032258,2.5483870967741935,1.0,1.7419354838709677
2021,7,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,47.774193548387096,17.161290322580644,31.06451612903226,1.9473684210526316,1.0,2.161290322580645
2021,6,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,49.03333333333333,21.7,36.86666666666667,2.32,1.8571428571428572,1.0
2021,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,44.193548387096776,16.0,34.29032258064516,3.5357142857142856,1.8,1.6071428571428572
2021,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,48.8,17.7,33.63333333333333,2.4074074074074074,1.4545454545454546,1.4827586206896552
2021,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,61.774193548387096,21.29032258064516,29.677419354838708,4.290322580645161,1.7272727272727273,2.5806451612903225
2021,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,80.96428571428571,27.928571428571427,27.642857142857142,7.964285714285714,2.9615384615384617,4.035714285714286
2021,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,76.06451612903226,25.419354838709676,17.93548387096774,3.4074074074074074,2.0,3.6451612903225805
2020,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,77.45454545454545,32.0,11.193548387096774,2.6451612903225805,2.2083333333333335,4.225806451612903
2020,11,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,18.966666666666665,16.033333333333335,3.9130434782608696,1.15,2.0384615384615383
2020,10,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,20.70967741935484,20.70967741935484,4.580645161290323,2.774193548387097,2.7419354838709675
2020,9,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,24.133333333333333,28.7,5.966666666666667,1.5625,2.033333333333333
2020,8,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,21.29032258064516,33.516129032258064,4.612903225806452,1.1923076923076923,1.4285714285714286
2020,7,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,16.225806451612904,28.903225806451612,2.7333333333333334,1.0,1.4285714285714286
2020,6,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,19.966666666666665,32.36666666666667,2.590909090909091,1.1666666666666667,1.0
2020,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,12.806451612903226,33.32258064516129,1.4782608695652173,1.5909090909090908,1.2903225806451613
2020,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,16.8,36.1,4.172413793103448,2.0344827586206895,1.9666666666666666
2020,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,20.517241379310345,30.103448275862068,2.9166666666666665,3.8076923076923075,2.6551724137931036
2020,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,12.89655172413793,28.379310344827587,3.3684210526315788,1.6956521739130435,2.4827586206896552
2020,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,14.419354838709678,22.387096774193548,5.7272727272727275,1.5161290322580645,2.870967741935484
2019,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,17.620689655172413,19.79310344827586,4.388888888888889,2.206896551724138,2.4285714285714284
2019,11,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,25.266666666666666,12.133333333333333,6.826086956521739,1.7826086956521738,2.0357142857142856
2019,10,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,21.93548387096774,23.375,4.08,1.3181818181818181,1.9655172413793103
2019,9,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,18.566666666666666,27.133333333333333,5.0,1.3333333333333333,1.8666666666666667
2019,8,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,21.516129032258064,38.38709677419355,5.258064516129032,2.3333333333333335,1.6774193548387097
2019,7,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,14.35483870967742,29.741935483870968,2.7241379310344827,1.0,1.7096774193548387
2019,6,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,23.133333333333333,40.9,5.517241379310345,1.0,1.0
2019,5,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,18.64516129032258,32.354838709677416,4.266666666666667,1.0555555555555556,1.5483870967741935
2019,4,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,23.333333333333332,40.333333333333336,5.758620689655173,1.2,1.9642857142857142
2019,3,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,12.774193548387096,31.451612903225808,4.516129032258065,1.5333333333333334,3.4516129032258065
2019,2,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,16.321428571428573,24.714285714285715,6.785714285714286,1.9523809523809523,3.25
2019,1,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,17.806451612903224,22.0,7.67741935483871,1.96,4.161290322580645
2018,12,Gdynia,"Gdynia Pogorze, Gdansk, Poland",54.560833333333,18.493333333333,,17.9,16.451612903225808,6.32258064516129,5.5,5.580645161290323
